channelId,channelUrl,channelTitle,country,videos,views,suggest,examples,rules,note
UCssgEZ2ieS4ZNOx9fBnxWVA,https://www.youtube.com/channel/UCssgEZ2ieS4ZNOx9fBnxWVA,"정약용노후지혜",,1,2980,"senior:1","가까울수록 선을 지켜라. #명언 #노후지혜 #중년 #시니어",,
UCdRzoLYqyKB0wThbrLlbQyQ,https://www.youtube.com/channel/UCdRzoLYqyKB0wThbrLlbQyQ,"미국한인교포 부자되는법",KR,2,2890,"senior:2","미국시니어 알면 돈 버는 생활 속 할인 혜택 / 은퇴 후 생활비가 빠듯할 때 시니어가 신청해야 할 미국정부 숨은 혜택 I 미국교포I 미국복지 I",,
UCIWpmWveUQJbrXu7WxleP_A,https://www.youtube.com/channel/UCIWpmWveUQJbrXu7WxleP_A,"퀴즈의 정석",KR,1,2878,"politics:1","#403. 우라늄부터 브릭스까지! 과학·경제·정치·사회 상식 퀴즈 🧪💰⚖️🗳️",,
UCynSOK9S5HuUlrbpkiYgm5Q,https://www.youtube.com/channel/UCynSOK9S5HuUlrbpkiYgm5Q,"iMBC연예",KR,1,2862,"entertainment:1","박형식, '트웰브' 회당 출연료 4억 원?…""사실과 달라"" [투데이 '픽'/iMBC연예뉴스]",,
UCzKMzT0m1no8-Oid6tlBEmQ,https://www.youtube.com/channel/UCzKMzT0m1no8-Oid6tlBEmQ,"노래강사 이소영tv",KR,1,2843,"senior:1","보고싶다 내사랑#노래교실#트로트#시니어#7080노래교실#노래강사#인기강사#떼창#웃음#감동#재미#인천서구노인복지관",,
UCADS1clc-9mhkGrvRe1RLpQ,https://www.youtube.com/channel/UCADS1clc-9mhkGrvRe1RLpQ,"N잡 연구소 NLAB",KR,1,2759,"ai:1","월급 220만 회사 때려치우고 AI 시니어 롱폼으로 월 천",,
UCU5_GMqJgN6MBAdPU28OJCQ,https://www.youtube.com/channel/UCU5_GMqJgN6MBAdPU28OJCQ,"건강한 삶의방향",KR,1,2703,"senior:1","일반 식당에서 절대 먹지 말아야할 것 3가지!#시니어건강 #건강한중년 #건강관리 #시니어라이프 #건강예방법 #노후건강 #건강회복",,
UCEdtPMVabRL_TeMD0a-EKTQ,https://www.youtube.com/channel/UCEdtPMVabRL_TeMD0a-EKTQ,"콘이",,1,2695,"sports:1","오피셜 ) 피모 가성비 골기퍼",,
UCWGk_-J9WJxgFBAgJXi4ilA,https://www.youtube.com/channel/UCWGk_-J9WJxgFBAgJXi4ilA,"JTV뉴스",KR,1,2685,"politics:1","[🔴LIVE 긴급 기자회견 ] 대장동 수사, 정치검찰의 조작기소 관련 법무부 감찰 촉구 기자회견...민주당 정치검찰 조작기소대응특위",,
UChlv4GSd7OQl3js-jkLOnFA,https://www.youtube.com/channel/UChlv4GSd7OQl3js-jkLOnFA,"삼프로TV 3PROTV",KR,1,2684,"ai:1","""AI 대중화의 키워드 ‘경량화’, 노타 AI가 답했다"" f. 노타 AI 채명수 대표 [심층인터뷰]",,
UC735w4D_iC3VBbCrt5GZ7wQ,https://www.youtube.com/channel/UC735w4D_iC3VBbCrt5GZ7wQ,"화인",,1,2614,"ai:1","무지성으로 다 패는 다이아 #오키나와 #발로란트 #valorant #게임 #발로 #shorts",,
UCLgE371927BQi2FuijK3RZQ,https://www.youtube.com/channel/UCLgE371927BQi2FuijK3RZQ,"라오 담배리뷰",KR,4,2610,"review:4","아크로얄 스위트 리뷰 #foryou #funny #shortvideo #sigmagirl #tiktok #viral / 긱베이프 피크 리뷰 / 복스 아이스레몬 1분 리뷰",,
UC35otFnbNi4WZ1OqQmIbrhQ,https://www.youtube.com/channel/UC35otFnbNi4WZ1OqQmIbrhQ,"곧시니어",KR,2,2552,"senior:2","이 약, 이렇게 먹으면 큰일나요! 99%가 모르는 충격적인 사실!! / 나이들수록 매력적인 여성이 절대 하지 않는 7가지!!",,
UCGA9gUrYCb4hRk_wHBzB_nQ,https://www.youtube.com/channel/UCGA9gUrYCb4hRk_wHBzB_nQ,"인천유나이티드 프로축구단 Incheon United F.C.",KR,1,2530,"official:1","다시 돌아온 '투지 넘치는 왼발' 강윤구 | 오피셜 📺",,
UCG9aFJTZ-lMCHAiO1KJsirg,https://www.youtube.com/channel/UCG9aFJTZ-lMCHAiO1KJsirg,"MBN News",KR,1,2498,"politics:1","🔴[LIVE] 장외로 나선 국민의힘, 야당탄압·독재정치 국민 규탄대회 / 이 시각 동대구역 앞 광장 | MBN NEWS",,
UCLP_8-Ozc6k8qfNzp8x4hxA,https://www.youtube.com/channel/UCLP_8-Ozc6k8qfNzp8x4hxA,"KBS비즈니스",KR,1,2446,"entertainment:1","콘서트장 시야 1티어#kbs #kbs스포츠월드",,
UCREjdu30qQ0Mfrbz9t-gt9A,https://www.youtube.com/channel/UCREjdu30qQ0Mfrbz9t-gt9A,"TBC뉴스",KR,2,2440,"politics:2","[정치로] 李 대통령, 유엔총회 참석… 국민의힘 대구서 첫 장외집회ㅣTBC뉴스 / 국민의힘 대구서 장외투쟁… “야당 탄압·독재 정치”ㅣTBC뉴스",,
UCyLZyh_bmln1ONADu_foZMg,https://www.youtube.com/channel/UCyLZyh_bmln1ONADu_foZMg,"Vfx 2.0",KR,1,2398,"official:1","[월드리버티파이낸셜] 중국 암호화폐 거래소 합병 논란,,오피셜트럼프 코인과 월드리버티가 다른 점은 무엇일까 ! #월드리버티파이낸셜",,
UCLAyZu2r6kwIaGewCY1CDJw,https://www.youtube.com/channel/UCLAyZu2r6kwIaGewCY1CDJw,"박영재 댄스스포츠 ",,2,2390,"senior:2","라틴 - #박영재댄스스포츠[010-9896-7747] #목포비치컵 #대회#블루스 #실버아이tv #shorts #포메이션 #Korea #Socia / 지루박 - #노원구청장배 #제너럴댄스타임 #박영재댄스스포츠[010-9896-7747] #실버아이tv #shorts #Korea #SocialDa",,
UCajSuScRqH52CY6YdHwmnTQ,https://www.youtube.com/channel/UCajSuScRqH52CY6YdHwmnTQ,"앙꼬빵",KR,1,2349,"senior:1","60세 이후 꿀 꼭 먹어야 하는 이유는? 시니어 건강 정보",,
UC1RVnfq1yet28kGOLeqsqqw,https://www.youtube.com/channel/UC1RVnfq1yet28kGOLeqsqqw,"광화문 코인",KR,3,2341,"official:3","오피셜트럼프 🔥트럼프 중대발표! 🔥 재단매집현황,매도타점 / [오피셜트럼프]🔥긴급속보 20조 락업 해제 발표! '이가격' 찍고 대폭락 나온다! #오피셜트럼프 #오피셜트럼프전망 #오피셜트럼프분석 #오피셜트 / 오피셜트럼프🔥이번주말 급등타점🔥원금회복 수익매도",,
UCFstrrRjjn__vq_ilrQPL_w,https://www.youtube.com/channel/UCFstrrRjjn__vq_ilrQPL_w,"콩파민 Kongpamine",,1,2335,"review:1","라부부의 수상한 편의점 팝업 리뷰 #팝마트 #popmart #라부부의수상한편의점 #성수팝업",,
UC3LP9c9M-mGU7YwcrchdZrw,https://www.youtube.com/channel/UC3LP9c9M-mGU7YwcrchdZrw,"우리집 시니어",KR,1,2258,"senior:1","기름이라고 다같은 기름이 아닙니다 #시니어건강 #좋은기름 #시니어채널 #중년건강 #노후건강#건강정보 #건강꿀팁",,
UCzt_aG_5IugThnbfSwhgWLA,https://www.youtube.com/channel/UCzt_aG_5IugThnbfSwhgWLA,"소소한담",,1,2211,"senior:1","시부모님 댁에서 설탕대신 소금을 넣었어요 #며느리 #시부모님 #시니어",,
UCUaZynW_gGLcUgATq_ptzoQ,https://www.youtube.com/channel/UCUaZynW_gGLcUgATq_ptzoQ,"Hello 녕",KR,1,2196,"sports:1","다시 돌아온 KBO 랜덤깡 ⚾️ 2025 KBO 오피셜 컬렉션 카드 플러스 후기",,
UCOEpgbZxedA73SrvWwFWPrg,https://www.youtube.com/channel/UCOEpgbZxedA73SrvWwFWPrg,"백세를 위한 길",KR,1,2129,"senior:1","시니어, 60세 이후 다리를 약하게 만드는 최악의 비타민 2가지 | 시니어 건강",,
UC5QogNPuqCovMBvpYxZ1_9g,https://www.youtube.com/channel/UC5QogNPuqCovMBvpYxZ1_9g,"또바조 ttovazo",,1,2125,"community:1","내가 필명을 안 밝히는 이유🤫 • 📚커뮤니티에 입장하셨습니다 • 웹소설작가 브이로그",,
UCvZFJsCCWXHhXCFu813-VsQ,https://www.youtube.com/channel/UCvZFJsCCWXHhXCFu813-VsQ,"제라코인",KR,1,2084,"official:1","[오피셜트럼프] 긴급 마지막 탈출 기회  ! 🚨  세력 매수 매도가 공개 !  🚨",,
UCkg-p8nRSPFPPDjGPrbHsPA,https://www.youtube.com/channel/UCkg-p8nRSPFPPDjGPrbHsPA,"혁나브리",KR,1,2073,"review:1","뮌헨 팀리뷰 스쿼드 모음 11종",,
UCyJdXzSNF57jtRI-aFs9kdg,https://www.youtube.com/channel/UCyJdXzSNF57jtRI-aFs9kdg,"그장화내꺼",KR,1,2067,"review:1","다이소 신상 리뷰😎",,
UChONlv4eeW5gEf2QzTbYmXg,https://www.youtube.com/channel/UChONlv4eeW5gEf2QzTbYmXg,"DevDosa",,1,2027,"ai:1","ChatGPT랑 개발자, 누가 더 잘할까요? #smartphone #개발자교육 #chatgpt #ai",,
UCLsJ7sVuGf0auEySnT2BHag,https://www.youtube.com/channel/UCLsJ7sVuGf0auEySnT2BHag,"풋볼 포레스트 - Forrest Football",KR,1,2006,"official:1","[오피셜] 2025 발롱도르 최종 우승자 발표됐다! 우스망 뎀벨레, 발롱도르 수상! 2025 발롱도르 순위 총정리, 난리난 파리 시내 반응",,
UC9Jm_B8qlXsFD1wd6RhUBWw,https://www.youtube.com/channel/UC9Jm_B8qlXsFD1wd6RhUBWw,"이슈체크",,2,1992,"entertainment:2","🔥무대 뉴스 1분 정리 #연예 #Shorts / 🔥할머니가 더 잘해 뉴스 1분 정리 #연예 #Shorts",,
UCOiIqb7QPJaN7Fr3gzJa09w,https://www.youtube.com/channel/UCOiIqb7QPJaN7Fr3gzJa09w,"센터필드 CenterField",KR,1,1978,"politics:1","한국 언론 자극  트럼프의 노림수? 진심? #센터필드 #정치 #news #shorts #트럼프 #무역협상",,
UC6c6UBw66zwTNNUC84Pb9HQ,https://www.youtube.com/channel/UC6c6UBw66zwTNNUC84Pb9HQ,"제이피갤러리",,1,1956,"review:1","36억 낙찰! 소더비 뉴욕 중국고미술 경매 리뷰 📝  #중국도자기 #sothebys",,
UCRUh7rNtjkwT7O0ALSZHorA,https://www.youtube.com/channel/UCRUh7rNtjkwT7O0ALSZHorA,"컴퓨터 만지는 고양이",KR,1,1925,"review:1","게임만 한다면? #게이밍pc #라이젠7800x3d #라이젠9600 #인텔14700kf #cpu추천 #가성비pc #게이밍cpu #게이밍컴퓨터 #프",,
UCrO6xSTfDG34qgGZjwlJ2sA,https://www.youtube.com/channel/UCrO6xSTfDG34qgGZjwlJ2sA,"람태",,1,1920,"review:1","온그리디언츠 이거 진짜 좋은 거 맞음;;? #메이크업 #솔직리뷰 #내돈내산 #화장품",,
UCwPwuHae9SagTePuAASPO6w,https://www.youtube.com/channel/UCwPwuHae9SagTePuAASPO6w,"꿀리뷰",,1,1899,"review:1","#연세말차크림카스테라 #리뷰 #asmr #cu",,
UC0woY-IzakZs8PVhg4s5xXQ,https://www.youtube.com/channel/UC0woY-IzakZs8PVhg4s5xXQ,"유성(流星)",,1,1875,"official:1","바지 잡고 넘어졌을 때... 나 VS 바지 #unxl #언오피셜 #인택 #장인택 #intec",,
UC6R7kQvqSmqsp1tbW16mhOg,https://www.youtube.com/channel/UC6R7kQvqSmqsp1tbW16mhOg,"영어친구 영어회화 ",KR,3,1857,"entertainment:3","3분영어 #1346 l #쉬운영어공부 #여행영어 #시니어영어 #왕초보영어 #일상 영어 #영어발음연습 #영어 표현 #기초영어 / 3분영어 #1339 l #쉬운영어공부 #여행영어 #시니어영어 #왕초보영어 #일상 영어 #영어발음연습 #영어 표현 #기초영어 / 3분영어 #1337 l #쉬운영어공부 #여행영어 #시니어영어 #왕초보영어 #일상 영어 #영어발음연습 #영어 표현 #기초영어",,
UCkS7AP2fk8Yg_BiQPP2ctNw,https://www.youtube.com/channel/UCkS7AP2fk8Yg_BiQPP2ctNw,"서강대학교 Sogang University",KR,1,1853,"entertainment:1","⚾️ 야구 여신의 컴백, 스포츠 아나운서 배지현(미국문화 06) 동문 인터뷰 - 서강가젯 vol.112 미리보기",,
UCsItLbXKK6ozgUq0gJMtYUw,https://www.youtube.com/channel/UCsItLbXKK6ozgUq0gJMtYUw,"사연 금은방",,1,1828,"senior:1","사기 안 당하는 5가지 습관 #시니어 #트로트 #아모르파티",,
UConQyxlwPlR8yC0bUNCT_JA,https://www.youtube.com/channel/UConQyxlwPlR8yC0bUNCT_JA,"코린이 보호구역",KR,2,1823,"official:2","오피셜트럼프전망🔥역대급 호재발표🔥내일 급등 / 오피셜트럼프🔥재단 긴급 발표 🔥폭락할까 폭등할까 대응전략 공개",,
UCupIrJK4uYmRjOUNq9_zHLw,https://www.youtube.com/channel/UCupIrJK4uYmRjOUNq9_zHLw,"시니어빌리티",KR,1,1818,"senior:1","집에만 있으면 손해! 💥 시니어 맞춤형 일자리 꿀팁  #노인일자리 #정부지원 #노후준비 #정부일자리지원 #어르신 #꿀정보 #60세이상 #202",,
UC3ICj7-Emgz3F-LlrTV7wiA,https://www.youtube.com/channel/UC3ICj7-Emgz3F-LlrTV7wiA,"이슈월드",KR,1,1807,"entertainment:1","#김지혜 #이혼생각 #연예뉴스 #닥터만물",,
UCVqetnrFwUnpNj9PFuUkirA,https://www.youtube.com/channel/UCVqetnrFwUnpNj9PFuUkirA,"영희의 시골정원(Yeonghee)",KR,1,1792,"sports:1","효자 전기톱 리뷰, 무선이라 엄청 편해요. 시골살림템 전기톱, 체인톱. 효자 무선전기톱, 충전전기톱",,
UCvjzRzrOEACWb7BZLXRHmAg,https://www.youtube.com/channel/UCvjzRzrOEACWb7BZLXRHmAg,"브라이튼 Brighten",KR,2,1750,"official:2","가사가 너무 좋은 제이팝!!! | Official鬚男dism(오피셜히게단디즘) - らしさ(나다움 | 100m(백미터)주제가 | BRIGHTEN  / Official鬚男dism(오피셜히게단디즘) - らしさ(나다움 | 100m(백미터)주제가 | BRIGHTEN Ver.) | 밴드 커버(Band ",,
UCBnXq8U21eRjHQ9VxEoUb-A,https://www.youtube.com/channel/UCBnXq8U21eRjHQ9VxEoUb-A,"jamaw2",,1,1747,"ai:1","파도 위의 서핑 대결! 🌊⚡ #서핑 #aiart #스포츠 #서퍼들 #아름다움 #파도 #shorts",,
UCBrkP2tFwFoyq9FNFVgIXmQ,https://www.youtube.com/channel/UCBrkP2tFwFoyq9FNFVgIXmQ,"위시보이스 창민 CHANGMIN",KR,1,1734,"official:1","프리텐더 - 오피셜히게단디즘 (Official髭男dism - pretender) 홍대 버스킹 cover",,
UC4BXhzX2K6wUCdA4_9a6Wzw,https://www.youtube.com/channel/UC4BXhzX2K6wUCdA4_9a6Wzw,"냥마루",KR,1,1723,"review:1","[애니 리뷰] 미카도노 세자매는 의외로 쉽다! 의외의 러브코미디 명작?!",,
UC6hSOkJI-GZ69v8-YB343NQ,https://www.youtube.com/channel/UC6hSOkJI-GZ69v8-YB343NQ,"정치브리핑",KR,1,1705,"politics:1","정청래 “국힘 장외투정”…“윤석열 똘마니 주제에” 맞불 #정치이슈 #국민의힘 #더불어민주당 #정치이슈 #국민의힘 #더불어민주당 #정치 #김건희 ",,
UCS0MO8k7Gp1_uofOyVNny0Q,https://www.youtube.com/channel/UCS0MO8k7Gp1_uofOyVNny0Q,"연예핫이슈",KR,1,1705,"entertainment:1","[연예핫이슈] 박수홍 친형 부부 재판 · 박형식 출연료 해명 · 몬스타엑스 빌보드 진입",,
UCO0WjztvFX-pjyK39bkkidQ,https://www.youtube.com/channel/UCO0WjztvFX-pjyK39bkkidQ,"시니어쉼터",KR,1,1705,"senior:1","이런 증상이 있으면 당장 확인하세요! #시니어라이프 #시니어쉼터 #시니어건강정보 #증상별이상증후 #증상별비타민부족 #비타민부족증상",,
UCAQx1C9xwCwiESjAIF4kIYA,https://www.youtube.com/channel/UCAQx1C9xwCwiESjAIF4kIYA,"태들갑",KR,1,1672,"review:1","편의점 소르베 리뷰 2탄🍧 #mukbang #asmr #icecream #소르베 #편의점 #먹방 #asmrsounds #realsound",,
UCbMRWnfdfcaSolnVvjwrRdQ,https://www.youtube.com/channel/UCbMRWnfdfcaSolnVvjwrRdQ,"정치펜",KR,1,1665,"politics:1","이준석 ""무슨 커뮤니티 여론으로 정책을 결정합니까?""",,
UCEVImZ1EkeilkrgY_Vl4P2g,https://www.youtube.com/channel/UCEVImZ1EkeilkrgY_Vl4P2g,"물건리뷰",,1,1665,"review:1","요리가즐거워진이유#쿠팡#쿠팡추천템#리뷰#꿀팁#추천#요리",,
UCzO1v_O-n5mR_XyTdo5ziRw,https://www.youtube.com/channel/UCzO1v_O-n5mR_XyTdo5ziRw,"탑브랜드몰",,1,1657,"review:1","#신발 #리뷰 #shoes #럭셔리패션 #명품 #가성비룩 #언박싱 #sneakers #데일리룩코디 #fashion",,
UCMoof4-5dOMUmBNyq3DlJMA,https://www.youtube.com/channel/UCMoof4-5dOMUmBNyq3DlJMA,"죠아죠아",KR,2,1652,"entertainment:2","전지현 중국논란 #연예뉴스 #연예인소식 #연예인핫이슈 #이슈 #뉴스 / 이효리 요가원 #연예뉴스 #연예인소식 #연예인핫이슈 #이슈 #요가원오픈 #뉴스",,
UC6P9KNx2tDi8n56oa2McCmQ,https://www.youtube.com/channel/UC6P9KNx2tDi8n56oa2McCmQ,"실버라이프 사운드",KR,1,1628,"senior:1","은퇴 후 이런 취미 어때요? 여행 + 수공예 체험 #노후생활 #은퇴 #시니어여행#가을여행",,
UC2CJ9VcQUNFqPriKB9t7qXg,https://www.youtube.com/channel/UC2CJ9VcQUNFqPriKB9t7qXg,"라튜브",KR,1,1572,"sports:1","[라다의 9월21일 오후경기 스포츠분석] [前와이즈분석위원]",,
UCTUnpbuKoOODvhLhCO_kO_A,https://www.youtube.com/channel/UCTUnpbuKoOODvhLhCO_kO_A,"유튜브맘마",KR,1,1559,"sports:1","시골 농협은행 구현된 게임ㅋㅋ  #roblox #로블록스게임  #게임  #로블록스재밌는게임  #로블록스  #로블",,
UCIxkoptbMs72N2b6kzzZR9w,https://www.youtube.com/channel/UCIxkoptbMs72N2b6kzzZR9w,"ZCAM",KR,1,1557,"entertainment:1","나나(wooah) 'golden' 댄스스포츠 dancesports  / ISAC 아육대 250825 #직캠",,
UCkJCJvKRZPFxcC2USA39ZFg,https://www.youtube.com/channel/UCkJCJvKRZPFxcC2USA39ZFg,"ALL IN CUP",,2,1545,"ai:2","MVP 쇼츠 #발로란트 #이스포츠동호인대회  #valorant #발로란트대회 #미니덕트 #올인컵 / OPG 사전인터뷰 쇼츠  #발로란트 #이스포츠동호인대회 #valorant #올인컵 #발로란트 대회",,
UCiJprb7o5WVdaYdfOKfD4Fw,https://www.youtube.com/channel/UCiJprb7o5WVdaYdfOKfD4Fw,"부쿠로bukuro",KR,1,1537,"official:1","오피셜히게단디즘(Official髭男dism) - 프리텐더(Pretender) #pretemder #cover #라이브 #스트리밍 #프리텐더",,
UCdmukSDa7ngwvDIz2S9nCtA,https://www.youtube.com/channel/UCdmukSDa7ngwvDIz2S9nCtA,"벤틀러스 앤 랜드크래프트 오피셜",,1,1536,"official:1","포항 호미곶 미니지프 렌탈샵오픈!!!#미니지프#포항호미곶#포항호미곶맛집#호미곶해맞이광장#호미곶유채꽃밭#호미곶여행#벤틀러스",,
UCT6dCa87o6m9FKHcIs49AbA,https://www.youtube.com/channel/UCT6dCa87o6m9FKHcIs49AbA,"아리냥집사",KR,1,1528,"review:1","MSI UMPC 클로 7 AI+ A2VM-U7 WIN11 언박싱, 간단 리뷰",,
UCIlgMveCfpW9YvkLHRgUncw,https://www.youtube.com/channel/UCIlgMveCfpW9YvkLHRgUncw,"욘사마",,1,1493,"review:1","무신사 여자 셋업 리뷰 #무신사하울 #데일리룩코디 #badblue #쇼핑한줌 #쇼핑한zoom #택배깡 #패션하울 #코디북 #코디 #ootd #f",,
UC4zuqEVGdaZdaoTbiZD8F5w,https://www.youtube.com/channel/UC4zuqEVGdaZdaoTbiZD8F5w,"역사벌스",KR,2,1476,"politics:2","장동혁당대표 동대구 명연설(3)야당탄압,독재정치 국민 규탄대회 / 장동혁당대표 동대구 명연설(1)야당탄압,독재정치 국민 규탄대회",,
UCjGthKJXo5U0aAE_9Lu7XUg,https://www.youtube.com/channel/UCjGthKJXo5U0aAE_9Lu7XUg,"빛나는후반 헬스&뷰티",KR,1,1475,"senior:1","관절, 통증을 잠재우는 항염음식 3가지 #시니어건강 #건강한중년 #건강정보 #시니어라이프 #60대 #노후건강",,
UCKKDenJgR3ocwphcyTO7fiA,https://www.youtube.com/channel/UCKKDenJgR3ocwphcyTO7fiA,"K.D.N(Korea Daily News)",,1,1469,"politics:1","“한학자 통일교 총재, 김건희·권성동 금품 의혹 영장심사” #이재명 #정치이슈 #뉴스요약 #1분뉴스#한학자#통일교#김건희 #권성동 #정치자금#청",,
UCtwdNMVajUgcAHumo2b3WVg,https://www.youtube.com/channel/UCtwdNMVajUgcAHumo2b3WVg,"가요뉴스넷",KR,1,1460,"entertainment:1","[진해성] 진해성의 '니가니가' 역주행,  포기하지 않는 진심이 만든 기적 #진해성 #니가니가 #진해성 역주행",,
UCqiaGjpb4FVDpFpBt2z0QSw,https://www.youtube.com/channel/UCqiaGjpb4FVDpFpBt2z0QSw,"Z-ING",KR,1,1440,"official:1","[Z-ING] Pretender - Official髭男dism Cover #Shorts | 남자키 여자커버",,
UCQ-QdB89fPXWdxvG_7qhGmg,https://www.youtube.com/channel/UCQ-QdB89fPXWdxvG_7qhGmg,"별동네소식",KR,1,1439,"entertainment:1","패션 센스 갑 남자 연예인",,
UC4VWaR3R17Ruc7j1Cy1-PKQ,https://www.youtube.com/channel/UC4VWaR3R17Ruc7j1Cy1-PKQ,"게임찍먹 전문 겜노인",KR,1,1432,"review:1","[첫플레이] EA플레이 축구 스포츠게임 'FC 26(LA FC VS 인터 마이애미 CF)' 초반 23분 플레이 및 한줄평!",,
UC6hql77LBq7MLn77-Few1gA,https://www.youtube.com/channel/UC6hql77LBq7MLn77-Few1gA,"남봉이",,1,1425,"official:1","official髭男dism(오피셜히게단디즘) - Pretender cover (프리텐더 커버) 노래방반주 후반부애드립부분",,
UCchKKkLoAo1h8gF3g-kNXGg,https://www.youtube.com/channel/UCchKKkLoAo1h8gF3g-kNXGg,"지터TV",KR,1,1422,"review:1","더스타라이트 개쩌는 4세대 알피지 리뷰",,
UCH-4K9kP9m49O2jop5bQbPQ,https://www.youtube.com/channel/UCH-4K9kP9m49O2jop5bQbPQ,"Mark Dual TV",KR,1,1418,"sports:1","오피셜' 터진다! 메시 vs 손흥민!#손흥민#메시",,
UCMrpCt122IjjY0WEjb5jJQg,https://www.youtube.com/channel/UCMrpCt122IjjY0WEjb5jJQg,"부모마음 자식마음",KR,1,1397,"senior:1","당뇨에 치명적인 과일, 꼭 주의하세요! #시니어건강 #시니어라이프",,
UCqEd5DMc-w57kndHwYYa0Pw,https://www.youtube.com/channel/UCqEd5DMc-w57kndHwYYa0Pw,"단밤부부DanBam",DZ,1,1377,"entertainment:1","굵은 웨이브펌 리뷰",,
UCk_UeuAujyE6oY-tUdnZSuQ,https://www.youtube.com/channel/UCk_UeuAujyE6oY-tUdnZSuQ,"토독",,1,1376,"ai:1","Cracking Rainbow Ice Jelly 얼음 젤리 무지개 AI ASMR",,
UCEecV-3QUwioy2bC6fpHxDg,https://www.youtube.com/channel/UCEecV-3QUwioy2bC6fpHxDg,"오늘의정치",KR,1,1308,"politics:1","이재명 대통령이 전 국민 대청소를 선언했습니다! #shorts #정치 #뉴스",,
UCKlQBey5CXJ-GvVECgkb2Sw,https://www.youtube.com/channel/UCKlQBey5CXJ-GvVECgkb2Sw,"한국주식 탐구생활",,1,1295,"senior:1","신나는 노후를 위한 5가지 아이디어 #명언 #인생명언 #시니어공감",,
UC4BLIbuLu-BDtveLU4Is7uA,https://www.youtube.com/channel/UC4BLIbuLu-BDtveLU4Is7uA,"코린이 커뮤니티 공식채널",KR,1,1295,"official:1","오피셜트럼프 트럼프가 직접 들어올리나",,
UC64Nwl5N_RgV5kyTThaDK1Q,https://www.youtube.com/channel/UC64Nwl5N_RgV5kyTThaDK1Q,"드라마봄봄",KR,1,1291,"entertainment:1","[화려한날들13화예고]#드라마리뷰 #드라마 #kbs드라마 #화려한날들",,
UCgAWXqWnJu-rpqyYOiIEdCA,https://www.youtube.com/channel/UCgAWXqWnJu-rpqyYOiIEdCA,"썰 모아보기",KR,1,1282,"community:1","사먹기 vs 해먹기 #썰 #커뮤니티",,
UCKseEeqUd83PijWWhiEOokQ,https://www.youtube.com/channel/UCKseEeqUd83PijWWhiEOokQ,"엔지니어장",,1,1272,"game:1","SKIL DL6300 더블 헤드 퀵 체인지 스킬전동드릴 리뷰",,
UCodiqAT2elnDnmS3T0jeldQ,https://www.youtube.com/channel/UCodiqAT2elnDnmS3T0jeldQ,"[STZ] 노래하는 땃쥐",KR,1,1271,"official:1","Official髭男dism - Pretender (Cover.ToT-Zi)  / 오피셜히게단디즘 - 프리텐더 #커버곡 #cover #커버영상 #",,
UCzi4OdQ_ntDiPS4sRxK6QsA,https://www.youtube.com/channel/UCzi4OdQ_ntDiPS4sRxK6QsA,"혜",,1,1249,"review:1","잡티 검버섯 다 사라집니다 #기미잡티 #피부관리 #피부 #추천 #리뷰 #후기 #퓨어라이트 #더골드앰플 #앰플추천 #검버섯",,
UCKBz3u6FO9LrfKD98TVvhWQ,https://www.youtube.com/channel/UCKBz3u6FO9LrfKD98TVvhWQ,"건강플러스50",KR,1,1243,"senior:1","자식들 싸움에 끼지 않는 진짜 이유? #쇼츠 #유튜브쇼츠 #시니어사연 #부모님마음 #자식갈등 #가족이야기 #감동 #효도 #공감 #슬픈이야기 #인",,
UCoaQPQVagbVxqWNlJB69jAg,https://www.youtube.com/channel/UCoaQPQVagbVxqWNlJB69jAg,"프리미어 코인",KR,1,1236,"official:1","오피셜트럼프 트럼프가 매집 들어올리나?",,
UC7YYyYsqOLarKfVV4aSKzzA,https://www.youtube.com/channel/UC7YYyYsqOLarKfVV4aSKzzA,"인범슬롯[영상제보받습니다]",KR,1,1218,"community:1","[바카라사이트] 범이보증 입니다! 안전한 공원 각종 커뮤니티 보증업체!",,
UCu2bqoR9gDrrtj7dbFAILxg,https://www.youtube.com/channel/UCu2bqoR9gDrrtj7dbFAILxg,"🍥보라쨩",KR,1,1210,"review:1","🫡요즘 전투식량 물도 필요없음 #군대 #전투식량 #리뷰",,
UC4QMC4bjQ60zvkKsaBfHmqg,https://www.youtube.com/channel/UC4QMC4bjQ60zvkKsaBfHmqg,"OFFTHECHARTZ | 오차트",,1,1210,"official:1","#ライブ #노래추천 #jpop #라이브 #live #일본 #music #일본노래 #밴드 #오피셜히게단디즘 #official髭男dism #band",,
UCR9tkYxhi51w9fVUBDB_xDg,https://www.youtube.com/channel/UCR9tkYxhi51w9fVUBDB_xDg,"StreetVideoTV",,1,1207,"sports:1","[스포츠] 손흥민 리그 6호골 2호 도움 작렬! ⚽️☄️",,
UC8ODCAaAR6QxcKFd0XDcUVg,https://www.youtube.com/channel/UC8ODCAaAR6QxcKFd0XDcUVg,"앵두 스튜디오🍒",,1,1190,"community:1","헐ㄹㄹㄹㄹ(커뮤니티 확인하깅!!!!!!!)",,
UCwQKYfILVQwBLwN02V716MQ,https://www.youtube.com/channel/UCwQKYfILVQwBLwN02V716MQ,"리뷰박스",KR,1,1190,"review:1","옷장 넓게 쓰는 다중 옷걸이 #제품리뷰 #제품추천 #꿀팁 #꿀템",,
